SITE,ZONES,PROGRAMME,datetime,VALUE,COLOR,SENSIBILITE
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-02 15:00:00,4,#FF4500,Elevée
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 07:00:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 07:30:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 08:00:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 08:30:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 09:00:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 09:30:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 10:00:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 10:30:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 11:00:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 11:30:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 12:00:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 12:30:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 13:00:00,2,#FFFF00,Moyenne
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 13:00:00,4,#FF4500,Elevée
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 13:30:00,4,#FF4500,Elevée
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 14:00:00,4,#FF4500,Elevée
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 14:30:00,4,#FF4500,Elevée
Parc des Princes,Paris Ouest,Football (15:00-18:00),2024-08-03 15:00:00,4,#FF4500,Elevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 07:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 07:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 08:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 08:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 09:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 09:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 10:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 10:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 11:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 11:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 12:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 12:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 13:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 13:00:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 13:30:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 14:00:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 14:30:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 15:00:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 15:30:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 16:00:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 16:30:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 17:00:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 17:30:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (18:00-21:30),2024-08-09 18:00:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 07:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 07:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 08:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 08:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 09:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 09:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 10:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 10:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 11:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 11:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 12:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 12:30:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 13:00:00,0,#006400,Très faible
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 13:00:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 13:30:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 14:00:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 14:30:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 15:00:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 15:30:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 16:00:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 16:30:00,3,#FFA500,Assez élevée
Parc des Princes,Paris Ouest,Football (17:00-20:30),2024-08-10 17:00:00,3,#FFA500,Assez élevée
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 07:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 07:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 08:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 08:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 09:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 09:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 10:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 10:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 11:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 11:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 12:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 12:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 13:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 13:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 13:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 14:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 14:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 15:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 15:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 16:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 16:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 17:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 17:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 18:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 18:30:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 19:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-25 19:00:00,1,#9ACD32,Faible
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 07:00:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 07:30:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 08:00:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 08:30:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 09:00:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 09:30:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 10:00:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 10:30:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 11:00:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 11:30:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 12:00:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 12:30:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 13:00:00,4,#FF4500,Elevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 13:00:00,5,#8B0000,Très élevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 13:30:00,5,#8B0000,Très élevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 14:00:00,5,#8B0000,Très élevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 14:30:00,5,#8B0000,Très élevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 15:00:00,5,#8B0000,Très élevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 15:30:00,5,#8B0000,Très élevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 16:00:00,5,#8B0000,Très élevée
Arena Paris Sud,Porte de Versailles,Volleyball (09:00-11:30); Volleyball (13:00-15:30); Volleyball (17:00-19:30); Volleyball (21:00-23:30); Tennis de Table (15:00-18:00); Tennis de Table (20:00-23:00); Handball (phase préliminaire) (09:00-12:30); Handball (phase préliminaire) (14:00-17:30); Handball (phase préliminaire) (19:00-22:30),2024-07-27 16:30:00,5,#8B0000,Très élevée
